

===============================================
2022-12-19 07:24:57

main.py --device 1 --num_rw_steps 7 --dim-pe 16 --tlayer-dropout 0.3 --attn-dropout 0.3 --scheduler none --seeds 2022 --num-layers 20

None

baseline: SAT
dataset: PATTERN
use_val_loss: False
use_cpu: False
max_freqs: 16
eigvec_norm: L2
num_rw_steps: 7
num_classes: 2
epochs: 100
scheduler: none
warmup: 5
batch_size: 32
lr: 0.0003
weight_decay: 1e-05
num_workers: 0
clustering: False
masked_attention: True
gconv_dim: 64
dim_pe: 16
tlayer_dim: 64
gconv_dropout: 0
attn_dropout: 0.3
tlayer_dropout: 0.3
classifier_head_dropout: 0.0
num_layers: 20
num_heads: 4
skip_connection: short
seeds: 2022
device: 1
save_state: False



| Epoch    0 | Train e:  0.8605, T l:  0.3627 | Val e:  0.8593 | Test e:  0.8611 
| Epoch    1 | Train e:  0.8644, T l:  0.3187 | Val e:  0.8632 | Test e:  0.8650 
| Epoch    2 | Train e:  0.8642, T l:  0.3136 | Val e:  0.8636 | Test e:  0.8651 
| Epoch    3 | Train e:  0.8665, T l:  0.3117 | Val e:  0.8661 | Test e:  0.8674 
| Epoch    4 | Train e:  0.8651, T l:  0.3105 | Val e:  0.8644 | Test e:  0.8654 
| Epoch    5 | Train e:  0.8658, T l:  0.3099 | Val e:  0.8651 | Test e:  0.8660 
| Epoch    6 | Train e:  0.8642, T l:  0.3094 | Val e:  0.8636 | Test e:  0.8653 
| Epoch    7 | Train e:  0.8668, T l:  0.3088 | Val e:  0.8660 | Test e:  0.8676 
| Epoch    8 | Train e:  0.8656, T l:  0.3091 | Val e:  0.8647 | Test e:  0.8662 
| Epoch    9 | Train e:  0.8663, T l:  0.3089 | Val e:  0.8658 | Test e:  0.8668 
| Epoch   10 | Train e:  0.8648, T l:  0.3082 | Val e:  0.8640 | Test e:  0.8656 
| Epoch   11 | Train e:  0.8661, T l:  0.3081 | Val e:  0.8655 | Test e:  0.8673 
| Epoch   12 | Train e:  0.8673, T l:  0.3080 | Val e:  0.8669 | Test e:  0.8680 
| Epoch   13 | Train e:  0.8588, T l:  0.3076 | Val e:  0.8590 | Test e:  0.8605 
| Epoch   14 | Train e:  0.8669, T l:  0.3077 | Val e:  0.8663 | Test e:  0.8677 
| Epoch   15 | Train e:  0.8667, T l:  0.3075 | Val e:  0.8660 | Test e:  0.8674 
| Epoch   16 | Train e:  0.8666, T l:  0.3077 | Val e:  0.8657 | Test e:  0.8671 
| Epoch   17 | Train e:  0.8632, T l:  0.3074 | Val e:  0.8620 | Test e:  0.8636 
| Epoch   18 | Train e:  0.8673, T l:  0.3071 | Val e:  0.8666 | Test e:  0.8680 
| Epoch   19 | Train e:  0.8659, T l:  0.3070 | Val e:  0.8650 | Test e:  0.8662 
| Epoch   20 | Train e:  0.8663, T l:  0.3072 | Val e:  0.8654 | Test e:  0.8665 
| Epoch   21 | Train e:  0.8670, T l:  0.3067 | Val e:  0.8664 | Test e:  0.8677 
| Epoch   22 | Train e:  0.8672, T l:  0.3069 | Val e:  0.8664 | Test e:  0.8676 
| Epoch   23 | Train e:  0.8671, T l:  0.3069 | Val e:  0.8660 | Test e:  0.8672 
| Epoch   24 | Train e:  0.8676, T l:  0.3066 | Val e:  0.8665 | Test e:  0.8678 
| Epoch   25 | Train e:  0.8671, T l:  0.3064 | Val e:  0.8665 | Test e:  0.8672 
| Epoch   26 | Train e:  0.8674, T l:  0.3065 | Val e:  0.8666 | Test e:  0.8680 
| Epoch   27 | Train e:  0.8669, T l:  0.3064 | Val e:  0.8663 | Test e:  0.8675 
| Epoch   28 | Train e:  0.8673, T l:  0.3065 | Val e:  0.8665 | Test e:  0.8673 
| Epoch   29 | Train e:  0.8674, T l:  0.3063 | Val e:  0.8664 | Test e:  0.8677 
