

===============================================
2022-12-17 16:53:46

GNNT_main.py --device 1 --num_rw_steps 7 --dim-pe 16 --tlayer-dropout 0.3 --attn-dropout 0.3 --scheduler none --seeds 2022 --num-layers 10

None

baseline: SAT
dataset: PATTERN
use_val_loss: False
use_cpu: False
max_freqs: 16
eigvec_norm: L2
num_rw_steps: 7
num_classes: 2
epochs: 100
scheduler: none
warmup: 5
batch_size: 32
lr: 0.0003
weight_decay: 1e-05
num_workers: 0
clustering: False
masked_attention: True
gconv_dim: 64
dim_pe: 16
tlayer_dim: 64
gconv_dropout: 0
attn_dropout: 0.3
tlayer_dropout: 0.3
classifier_head_dropout: 0.0
num_layers: 10
num_heads: 4
skip_connection: short
seeds: 2022
device: 1
save_state: False



| Epoch    0 | Train e:  0.8610, T l:  0.4366 | Val e:  0.8610 | Test e:  0.8609 
| Epoch    1 | Train e:  0.8628, T l:  0.3394 | Val e:  0.8616 | Test e:  0.8630 
| Epoch    2 | Train e:  0.8650, T l:  0.3273 | Val e:  0.8647 | Test e:  0.8654 
| Epoch    3 | Train e:  0.8645, T l:  0.3218 | Val e:  0.8639 | Test e:  0.8654 
| Epoch    4 | Train e:  0.8642, T l:  0.3184 | Val e:  0.8630 | Test e:  0.8646 
| Epoch    5 | Train e:  0.8658, T l:  0.3162 | Val e:  0.8650 | Test e:  0.8664 
| Epoch    6 | Train e:  0.8659, T l:  0.3150 | Val e:  0.8656 | Test e:  0.8665 
| Epoch    7 | Train e:  0.8656, T l:  0.3141 | Val e:  0.8647 | Test e:  0.8664 
| Epoch    8 | Train e:  0.8651, T l:  0.3131 | Val e:  0.8648 | Test e:  0.8660 
| Epoch    9 | Train e:  0.8658, T l:  0.3125 | Val e:  0.8654 | Test e:  0.8671 
| Epoch   10 | Train e:  0.8656, T l:  0.3122 | Val e:  0.8646 | Test e:  0.8662 
| Epoch   11 | Train e:  0.8648, T l:  0.3120 | Val e:  0.8645 | Test e:  0.8659 
| Epoch   12 | Train e:  0.8617, T l:  0.3111 | Val e:  0.8612 | Test e:  0.8620 
| Epoch   13 | Train e:  0.8650, T l:  0.3110 | Val e:  0.8642 | Test e:  0.8660 
| Epoch   14 | Train e:  0.8550, T l:  0.3108 | Val e:  0.8544 | Test e:  0.8555 
| Epoch   15 | Train e:  0.8657, T l:  0.3106 | Val e:  0.8645 | Test e:  0.8663 
| Epoch   16 | Train e:  0.8663, T l:  0.3098 | Val e:  0.8651 | Test e:  0.8670 
| Epoch   17 | Train e:  0.8639, T l:  0.3101 | Val e:  0.8628 | Test e:  0.8645 
| Epoch   18 | Train e:  0.8662, T l:  0.3100 | Val e:  0.8659 | Test e:  0.8668 
| Epoch   19 | Train e:  0.8659, T l:  0.3092 | Val e:  0.8648 | Test e:  0.8665 
| Epoch   20 | Train e:  0.8633, T l:  0.3091 | Val e:  0.8629 | Test e:  0.8645 
| Epoch   21 | Train e:  0.8654, T l:  0.3097 | Val e:  0.8639 | Test e:  0.8655 
| Epoch   22 | Train e:  0.8656, T l:  0.3093 | Val e:  0.8653 | Test e:  0.8665 
| Epoch   23 | Train e:  0.8646, T l:  0.3091 | Val e:  0.8636 | Test e:  0.8652 
| Epoch   24 | Train e:  0.8662, T l:  0.3090 | Val e:  0.8657 | Test e:  0.8670 
| Epoch   25 | Train e:  0.8661, T l:  0.3087 | Val e:  0.8651 | Test e:  0.8669 
| Epoch   26 | Train e:  0.8662, T l:  0.3084 | Val e:  0.8651 | Test e:  0.8670 
| Epoch   27 | Train e:  0.8670, T l:  0.3086 | Val e:  0.8661 | Test e:  0.8675 
| Epoch   28 | Train e:  0.8666, T l:  0.3081 | Val e:  0.8655 | Test e:  0.8671 
| Epoch   29 | Train e:  0.8671, T l:  0.3076 | Val e:  0.8659 | Test e:  0.8675 
| Epoch   30 | Train e:  0.8663, T l:  0.3079 | Val e:  0.8652 | Test e:  0.8668 
| Epoch   31 | Train e:  0.8658, T l:  0.3081 | Val e:  0.8653 | Test e:  0.8661 
| Epoch   32 | Train e:  0.8649, T l:  0.3077 | Val e:  0.8647 | Test e:  0.8654 
| Epoch   33 | Train e:  0.8664, T l:  0.3079 | Val e:  0.8654 | Test e:  0.8668 
| Epoch   34 | Train e:  0.8672, T l:  0.3074 | Val e:  0.8661 | Test e:  0.8679 
| Epoch   35 | Train e:  0.8675, T l:  0.3074 | Val e:  0.8666 | Test e:  0.8678 
| Epoch   36 | Train e:  0.8675, T l:  0.3071 | Val e:  0.8661 | Test e:  0.8679 
| Epoch   37 | Train e:  0.8671, T l:  0.3071 | Val e:  0.8657 | Test e:  0.8675 
| Epoch   38 | Train e:  0.8674, T l:  0.3069 | Val e:  0.8664 | Test e:  0.8676 
| Epoch   39 | Train e:  0.8674, T l:  0.3068 | Val e:  0.8662 | Test e:  0.8682 
| Epoch   40 | Train e:  0.8665, T l:  0.3071 | Val e:  0.8663 | Test e:  0.8673 
| Epoch   41 | Train e:  0.8675, T l:  0.3069 | Val e:  0.8665 | Test e:  0.8678 
| Epoch   42 | Train e:  0.8672, T l:  0.3066 | Val e:  0.8664 | Test e:  0.8680 
| Epoch   43 | Train e:  0.8639, T l:  0.3064 | Val e:  0.8630 | Test e:  0.8645 
| Epoch   44 | Train e:  0.8677, T l:  0.3066 | Val e:  0.8664 | Test e:  0.8678 
| Epoch   45 | Train e:  0.8668, T l:  0.3066 | Val e:  0.8662 | Test e:  0.8678 
| Epoch   46 | Train e:  0.8679, T l:  0.3062 | Val e:  0.8666 | Test e:  0.8684 
| Epoch   47 | Train e:  0.8670, T l:  0.3063 | Val e:  0.8660 | Test e:  0.8671 
| Epoch   48 | Train e:  0.8678, T l:  0.3061 | Val e:  0.8663 | Test e:  0.8685 
| Epoch   49 | Train e:  0.8678, T l:  0.3061 | Val e:  0.8668 | Test e:  0.8680 
| Epoch   50 | Train e:  0.8679, T l:  0.3060 | Val e:  0.8667 | Test e:  0.8681 
| Epoch   51 | Train e:  0.8672, T l:  0.3059 | Val e:  0.8659 | Test e:  0.8675 
| Epoch   52 | Train e:  0.8660, T l:  0.3060 | Val e:  0.8650 | Test e:  0.8664 
| Epoch   53 | Train e:  0.8675, T l:  0.3057 | Val e:  0.8663 | Test e:  0.8673 
| Epoch   54 | Train e:  0.8677, T l:  0.3057 | Val e:  0.8663 | Test e:  0.8679 
| Epoch   55 | Train e:  0.8676, T l:  0.3057 | Val e:  0.8661 | Test e:  0.8676 
| Epoch   56 | Train e:  0.8663, T l:  0.3054 | Val e:  0.8652 | Test e:  0.8671 
| Epoch   57 | Train e:  0.8683, T l:  0.3058 | Val e:  0.8666 | Test e:  0.8684 
| Epoch   58 | Train e:  0.8665, T l:  0.3055 | Val e:  0.8652 | Test e:  0.8666 
| Epoch   59 | Train e:  0.8654, T l:  0.3054 | Val e:  0.8647 | Test e:  0.8664 
| Epoch   60 | Train e:  0.8683, T l:  0.3051 | Val e:  0.8665 | Test e:  0.8686 
| Epoch   61 | Train e:  0.8635, T l:  0.3048 | Val e:  0.8624 | Test e:  0.8638 
| Epoch   62 | Train e:  0.8674, T l:  0.3050 | Val e:  0.8663 | Test e:  0.8671 
| Epoch   63 | Train e:  0.8680, T l:  0.3053 | Val e:  0.8668 | Test e:  0.8682 
| Epoch   64 | Train e:  0.8677, T l:  0.3049 | Val e:  0.8657 | Test e:  0.8672 
| Epoch   65 | Train e:  0.8687, T l:  0.3045 | Val e:  0.8671 | Test e:  0.8681 
| Epoch   66 | Train e:  0.8680, T l:  0.3049 | Val e:  0.8665 | Test e:  0.8677 
| Epoch   67 | Train e:  0.8677, T l:  0.3046 | Val e:  0.8661 | Test e:  0.8679 
| Epoch   68 | Train e:  0.8674, T l:  0.3047 | Val e:  0.8660 | Test e:  0.8672 
| Epoch   69 | Train e:  0.8660, T l:  0.3043 | Val e:  0.8640 | Test e:  0.8654 
| Epoch   70 | Train e:  0.8686, T l:  0.3042 | Val e:  0.8666 | Test e:  0.8678 
| Epoch   71 | Train e:  0.8682, T l:  0.3041 | Val e:  0.8659 | Test e:  0.8675 
| Epoch   72 | Train e:  0.8683, T l:  0.3044 | Val e:  0.8663 | Test e:  0.8676 
| Epoch   73 | Train e:  0.8688, T l:  0.3042 | Val e:  0.8667 | Test e:  0.8684 
| Epoch   74 | Train e:  0.8685, T l:  0.3038 | Val e:  0.8663 | Test e:  0.8684 
| Epoch   75 | Train e:  0.8690, T l:  0.3038 | Val e:  0.8669 | Test e:  0.8686 
| Epoch   76 | Train e:  0.8690, T l:  0.3035 | Val e:  0.8668 | Test e:  0.8687 
| Epoch   77 | Train e:  0.8690, T l:  0.3040 | Val e:  0.8667 | Test e:  0.8686 
