

===============================================
2022-12-18 03:06:19

GNNT_main.py --device 1 --num_rw_steps 7 --dim-pe 16 --tlayer-dropout 0.3 --attn-dropout 0.3 --scheduler none --seeds 2022 --num-layers 13

None

baseline: SAT
dataset: PATTERN
use_val_loss: False
use_cpu: False
max_freqs: 16
eigvec_norm: L2
num_rw_steps: 7
num_classes: 2
epochs: 100
scheduler: none
warmup: 5
batch_size: 32
lr: 0.0003
weight_decay: 1e-05
num_workers: 0
clustering: False
masked_attention: True
gconv_dim: 64
dim_pe: 16
tlayer_dim: 64
gconv_dropout: 0
attn_dropout: 0.3
tlayer_dropout: 0.3
classifier_head_dropout: 0.0
num_layers: 13
num_heads: 4
skip_connection: short
seeds: 2022
device: 1
save_state: False



| Epoch    0 | Train e:  0.8588, T l:  0.4942 | Val e:  0.8583 | Test e:  0.8594 
| Epoch    1 | Train e:  0.8602, T l:  0.3550 | Val e:  0.8605 | Test e:  0.8608 
| Epoch    2 | Train e:  0.8635, T l:  0.3363 | Val e:  0.8621 | Test e:  0.8640 
| Epoch    3 | Train e:  0.8631, T l:  0.3283 | Val e:  0.8625 | Test e:  0.8640 
| Epoch    4 | Train e:  0.8621, T l:  0.3233 | Val e:  0.8613 | Test e:  0.8621 
| Epoch    5 | Train e:  0.8656, T l:  0.3203 | Val e:  0.8650 | Test e:  0.8666 
| Epoch    6 | Train e:  0.8641, T l:  0.3182 | Val e:  0.8635 | Test e:  0.8644 
| Epoch    7 | Train e:  0.8644, T l:  0.3171 | Val e:  0.8634 | Test e:  0.8648 
| Epoch    8 | Train e:  0.8628, T l:  0.3148 | Val e:  0.8628 | Test e:  0.8637 
| Epoch    9 | Train e:  0.8641, T l:  0.3150 | Val e:  0.8632 | Test e:  0.8658 
| Epoch   10 | Train e:  0.8661, T l:  0.3137 | Val e:  0.8653 | Test e:  0.8663 
| Epoch   11 | Train e:  0.8646, T l:  0.3130 | Val e:  0.8641 | Test e:  0.8653 
| Epoch   12 | Train e:  0.8665, T l:  0.3126 | Val e:  0.8655 | Test e:  0.8670 
| Epoch   13 | Train e:  0.8661, T l:  0.3122 | Val e:  0.8650 | Test e:  0.8666 
| Epoch   14 | Train e:  0.8648, T l:  0.3118 | Val e:  0.8638 | Test e:  0.8658 
| Epoch   15 | Train e:  0.8658, T l:  0.3118 | Val e:  0.8648 | Test e:  0.8667 
| Epoch   16 | Train e:  0.8656, T l:  0.3112 | Val e:  0.8651 | Test e:  0.8659 
| Epoch   17 | Train e:  0.8653, T l:  0.3106 | Val e:  0.8647 | Test e:  0.8663 
| Epoch   18 | Train e:  0.8635, T l:  0.3103 | Val e:  0.8628 | Test e:  0.8636 
| Epoch   19 | Train e:  0.8641, T l:  0.3104 | Val e:  0.8631 | Test e:  0.8642 
| Epoch   20 | Train e:  0.8660, T l:  0.3098 | Val e:  0.8650 | Test e:  0.8668 
| Epoch   21 | Train e:  0.8666, T l:  0.3097 | Val e:  0.8656 | Test e:  0.8672 
| Epoch   22 | Train e:  0.8661, T l:  0.3095 | Val e:  0.8653 | Test e:  0.8664 
| Epoch   23 | Train e:  0.8667, T l:  0.3095 | Val e:  0.8658 | Test e:  0.8674 
| Epoch   24 | Train e:  0.8609, T l:  0.3093 | Val e:  0.8595 | Test e:  0.8608 
| Epoch   25 | Train e:  0.8668, T l:  0.3090 | Val e:  0.8659 | Test e:  0.8674 
| Epoch   26 | Train e:  0.8633, T l:  0.3091 | Val e:  0.8620 | Test e:  0.8637 
| Epoch   27 | Train e:  0.8660, T l:  0.3086 | Val e:  0.8652 | Test e:  0.8669 
| Epoch   28 | Train e:  0.8664, T l:  0.3088 | Val e:  0.8661 | Test e:  0.8669 
| Epoch   29 | Train e:  0.8666, T l:  0.3085 | Val e:  0.8658 | Test e:  0.8669 
| Epoch   30 | Train e:  0.8660, T l:  0.3083 | Val e:  0.8653 | Test e:  0.8664 
| Epoch   31 | Train e:  0.8671, T l:  0.3081 | Val e:  0.8661 | Test e:  0.8682 
| Epoch   32 | Train e:  0.8633, T l:  0.3077 | Val e:  0.8625 | Test e:  0.8639 
| Epoch   33 | Train e:  0.8673, T l:  0.3078 | Val e:  0.8661 | Test e:  0.8682 
| Epoch   34 | Train e:  0.8648, T l:  0.3076 | Val e:  0.8642 | Test e:  0.8651 
| Epoch   35 | Train e:  0.8670, T l:  0.3075 | Val e:  0.8660 | Test e:  0.8674 
| Epoch   36 | Train e:  0.8657, T l:  0.3075 | Val e:  0.8655 | Test e:  0.8664 
| Epoch   37 | Train e:  0.8668, T l:  0.3072 | Val e:  0.8662 | Test e:  0.8674 
| Epoch   38 | Train e:  0.8605, T l:  0.3072 | Val e:  0.8592 | Test e:  0.8609 
| Epoch   39 | Train e:  0.8673, T l:  0.3072 | Val e:  0.8669 | Test e:  0.8677 
| Epoch   40 | Train e:  0.8622, T l:  0.3069 | Val e:  0.8620 | Test e:  0.8632 
| Epoch   41 | Train e:  0.8669, T l:  0.3071 | Val e:  0.8657 | Test e:  0.8673 
| Epoch   42 | Train e:  0.8659, T l:  0.3068 | Val e:  0.8647 | Test e:  0.8665 
| Epoch   43 | Train e:  0.8675, T l:  0.3068 | Val e:  0.8664 | Test e:  0.8683 
| Epoch   44 | Train e:  0.8677, T l:  0.3065 | Val e:  0.8666 | Test e:  0.8685 
| Epoch   45 | Train e:  0.8663, T l:  0.3063 | Val e:  0.8646 | Test e:  0.8660 
| Epoch   46 | Train e:  0.8651, T l:  0.3065 | Val e:  0.8648 | Test e:  0.8661 
| Epoch   47 | Train e:  0.8667, T l:  0.3063 | Val e:  0.8656 | Test e:  0.8666 
| Epoch   48 | Train e:  0.8677, T l:  0.3060 | Val e:  0.8666 | Test e:  0.8682 
| Epoch   49 | Train e:  0.8676, T l:  0.3061 | Val e:  0.8666 | Test e:  0.8679 
| Epoch   50 | Train e:  0.8677, T l:  0.3060 | Val e:  0.8665 | Test e:  0.8678 
| Epoch   51 | Train e:  0.8635, T l:  0.3059 | Val e:  0.8627 | Test e:  0.8643 
